"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///routes/admin.js:19:21:19:23""]] use depends on [[""a user-provided value""|""relative:///routes/admin.js:736:24:736:31""]].","/routes/admin.js","736","24","736","43"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///routes/admin.js:20:30:20:32""]] use depends on [[""a user-provided value""|""relative:///routes/admin.js:739:32:739:39""]].","/routes/admin.js","739","32","739","51"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///public/javascripts/admin.js:45:23:45:49""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///public/javascripts/admin.js:46:24:46:51""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///public/javascripts/admin.js:47:23:47:49""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///public/javascripts/admin.js:48:26:48:55""]] is reinterpreted as HTML without escaping meta-characters.","/public/javascripts/admin.js","66","42","66","45"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///public/javascripts/admin.js:837:70:837:95""]] is reinterpreted as HTML without escaping meta-characters.","/public/javascripts/admin.js","840","48","840","53"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///public/javascripts/expressCart.js:478:26:478:57""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///public/javascripts/expressCart.js:545:59:545:81""]] is reinterpreted as HTML without escaping meta-characters.","/public/javascripts/common.js","105","31","105","33"
"Exception text reinterpreted as HTML","Reinterpreting text from an exception as HTML can lead to a cross-site scripting vulnerability.","warning","[[""Exception text""|""relative:///routes/payments/stripe.js:135:23:135:53""]] is reinterpreted as HTML without escaping meta-characters.","/routes/payments/stripe.js","143","41","143","71"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///routes/admin.js:631:13:631:36""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/admin.js:642:13:642:36""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/admin.js:655:24:655:53""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/admin.js:656:22:656:101""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/admin.js:659:9:659:25""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/admin.js:660:9:660:35""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/admin.js:663:9:663:32""]], but is not rate-limited.","/routes/admin.js","619","87","619","107"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///routes/product.js:298:5:309:6""]], but is not rate-limited.","/routes/product.js","291","61","291","81"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///routes/product.js:353:9:359:10""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///routes/product.js:362:9:368:10""]], but is not rate-limited.","/routes/product.js","339","66","339","86"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/product.js:298:32:298:39""]].","/routes/product.js","298","12","298","49"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/product.js:362:39:362:46""]].","/routes/product.js","362","19","362","60"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/admin.js:689:25:689:32""]].","/routes/admin.js","746","47","746","57"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/admin.js:689:25:689:32""]].","/routes/admin.js","747","46","747","56"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/admin.js:689:25:689:32""]].","/routes/admin.js","750","52","750","62"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/admin.js:689:25:689:32""]].","/routes/admin.js","751","51","751","61"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/admin.js:689:25:689:32""]].","/routes/admin.js","754","50","754","60"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/admin.js:689:25:689:32""]].","/routes/admin.js","755","56","755","66"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///routes/order.js:59:36:59:57""]].","/routes/order.js","59","30","59","72"
"Missing CSRF middleware","Using cookies without CSRF protection may allow malicious websites to submit requests on behalf of the user.","error","This cookie middleware is serving a request handler [[""here""|""relative:///routes/admin.js:219:59:237:1""]] without CSRF protection.
