"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '0'.","/dist/compiled/conf/index.js","1","74270","1","74381"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '0'.","/dist/compiled/conf/index.js","1","74507","1","74618"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","The property chain [[""here""|""relative:///dist/compiled/conf/index.js:1:7545:1:7548""]] is recursively assigned to [[""f""|""relative:///dist/compiled/conf/index.js:1:8140:1:8140""]] without guarding against prototype pollution.
The property chain [[""here""|""relative:///dist/compiled/conf/index.js:1:8095:1:8098""]] is recursively assigned to [[""f""|""relative:///dist/compiled/conf/index.js:1:8140:1:8140""]] without guarding against prototype pollution.","/dist/compiled/conf/index.js","1","8140","1","8140"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/dist/build/webpack/plugins/jsconfig-paths-plugin.js","28","431","28","443"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/dist/compiled/devalue/devalue.umd.js","1","4376","1","4384"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/dist/compiled/postcss-preset-env/index.js","1","256346","1","256462"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /\\/.","/dist/lib/typescript/diagnosticFormatter.js","4","370","4","433"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /%3A/i.","/dist/next-server/lib/router/utils/format-url.js","22","245","22","276"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '#'.","/dist/next-server/lib/router/utils/format-url.js","22","969","22","982"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/dist/next-server/server/next-server.js","32","889","32","901"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83135:1:83151""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","83135","1","83151"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:84716:1:84735""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","85167","1","85167"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83135:1:83151""]] flows to here and is used to construct code.
[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83728:1:83747""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","85178","1","85178"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:84716:1:84735""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","85281","1","85281"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83135:1:83151""]] flows to here and is used to construct code.
[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83728:1:83747""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","85314","1","85314"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:84716:1:84735""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","85416","1","85416"
"Improper code sanitization","Escaping code as HTML does not provide protection against code injection.","error","[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83135:1:83151""]] flows to here and is used to construct code.
[[""Improperly sanitized value""|""relative:///dist/compiled/terser-webpack-plugin/cjs.js:1:83728:1:83747""]] flows to here and is used to construct code.","/dist/compiled/terser-webpack-plugin/cjs.js","1","85449","1","85449"
