"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///bin/hekto.js:111:27:111:42""]].","/bin/hekto.js","111","27","111","56"
"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///bin/hekto.js:172:25:172:40""]].","/bin/hekto.js","172","25","172","54"
"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///bin/hekto.js:185:23:185:38""]].","/bin/hekto.js","185","23","185","52"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","99","23","99","26"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","101","24","101","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","106","27","106","30"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","116","45","116","48"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","133","24","133","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","138","43","138","46"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","141","43","141","46"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","152","43","152","46"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","183","25","183","38"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","183","57","183","70"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","191","25","191","51"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","191","70","191","96"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///bin/hekto.js:81:49:81:64""]].","/bin/hekto.js","194","41","194","67"
"Information exposure through a stack trace","Propagating stack trace information to an external user can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","warning","Stack trace information from [[""here""|""relative:///bin/hekto.js:67:14:67:16""]] may be exposed to an external user here.","/bin/hekto.js","69","19","69","21"
