"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '\\\n'.","/coverage/lcov-report/prettify.js","1","16663","1","16707"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '\\\n'.","/coverage/lcov-report/prettify.js","1","16736","1","16780"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","[[""String concatenation""|""relative:///src/helper/openUrl.js:6:14:6:26""]] based on library input is later used in [[""shell command""|""relative:///src/helper/openUrl.js:6:9:6:27""]].","/src/helper/openUrl.js","6","14","6","26"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","[[""String concatenation""|""relative:///src/helper/openUrl.js:9:14:9:27""]] based on library input is later used in [[""shell command""|""relative:///src/helper/openUrl.js:9:9:9:28""]].","/src/helper/openUrl.js","9","14","9","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///src/helper/route.js:22:38:22:44""]].","/src/helper/route.js","24","34","24","41"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///src/helper/route.js:22:38:22:44""]].","/src/helper/route.js","46","42","46","49"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///src/helper/route.js:22:38:22:44""]].","/src/helper/route.js","49","42","49","49"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///src/helper/route.js:22:38:22:44""]].","/src/helper/route.js","66","41","66","48"
"Indirect uncontrolled command line","Forwarding command-line arguments to a child process executed within a shell may indirectly introduce command-line injection vulnerabilities.","warning","This command depends on an unsanitized [[""command-line argument""|""relative:///bin/static-resource-server:6:14:26:9""]].","/src/helper/openUrl.js","6","14","6","26"
"Indirect uncontrolled command line","Forwarding command-line arguments to a child process executed within a shell may indirectly introduce command-line injection vulnerabilities.","warning","This command depends on an unsanitized [[""command-line argument""|""relative:///bin/static-resource-server:6:14:26:9""]].","/src/helper/openUrl.js","9","14","9","27"
