"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.collapse' plugin""|""relative:///html/js/bootstrap.js:699:3:709:3""]].","/html/js/bootstrap.js","549","28","549","47"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.collapse' plugin""|""relative:///html/js/bootstrap.js:699:3:709:3""]].","/html/js/bootstrap.js","669","14","669","32"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.scrollspy' plugin""|""relative:///html/js/bootstrap.js:1967:3:1976:3""]].","/html/js/bootstrap.js","1944","20","1944","27"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.scrollspy' plugin""|""relative:///html/js/bootstrap.js:1967:3:1976:3""]].","/html/js/bootstrap.js","1958","7","1958","19"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.affix' plugin""|""relative:///html/js/bootstrap.js:2277:3:2286:3""]].","/html/js/bootstrap.js","2177","22","2177","40"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/bootstrap.js:104:20:104:44""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/bootstrap.js","111","21","111","28"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/bootstrap.js:503:21:503:45""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/bootstrap.js","503","21","503","114"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/bootstrap.js:689:18:689:45""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/bootstrap.js","692","14","692","19"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/bootstrap.js:851:20:851:44""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/bootstrap.js","858","33","858","40"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/bootstrap.js:1214:21:1214:45""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/bootstrap.js","1214","21","1214","93"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/bootstrap.js:1618:13:1618:42""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/bootstrap.js","1514","70","1514","74"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///html/js/script.js:21:21:21:41""]] is reinterpreted as HTML without escaping meta-characters.","/html/js/script.js","22","29","22","52"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///static.js:7:28:7:34""]].","/static.js","13","21","13","24"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///static.js:7:28:7:34""]].","/static.js","43","30","43","40"
