"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""a""|""relative:///highcharts.js:28:19:28:19""]] to [[""l""|""relative:///highcharts.js:15:344:15:344""]] without guarding against prototype pollution.","/highcharts.js","15","344","15","344"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///highcharts.src.js:1705:29:1705:31""]] to [[""copy""|""relative:///highcharts.src.js:547:29:547:32""]] without guarding against prototype pollution.","/highcharts.src.js","547","29","547","32"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""a""|""relative:///highmaps.js:28:19:28:19""]] to [[""e""|""relative:///highmaps.js:15:344:15:344""]] without guarding against prototype pollution.","/highmaps.js","15","344","15","344"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""a""|""relative:///highmaps.js:28:19:28:19""]] to [[""e""|""relative:///highmaps.js:15:354:15:354""]] without guarding against prototype pollution.","/highmaps.js","15","354","15","354"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///highmaps.src.js:1705:29:1705:31""]] to [[""copy""|""relative:///highmaps.src.js:543:29:543:32""]] without guarding against prototype pollution.","/highmaps.src.js","543","29","543","32"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///highmaps.src.js:1705:29:1705:31""]] to [[""copy""|""relative:///highmaps.src.js:547:29:547:32""]] without guarding against prototype pollution.","/highmaps.src.js","547","29","547","32"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""a""|""relative:///highstock.js:28:19:28:19""]] to [[""l""|""relative:///highstock.js:15:344:15:344""]] without guarding against prototype pollution.","/highstock.js","15","344","15","344"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///highstock.src.js:1705:29:1705:31""]] to [[""copy""|""relative:///highstock.src.js:547:29:547:32""]] without guarding against prototype pollution.","/highstock.src.js","547","29","547","32"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""a""|""relative:///js/highcharts.js:28:19:28:19""]] to [[""e""|""relative:///js/highcharts.js:15:344:15:344""]] without guarding against prototype pollution.","/js/highcharts.js","15","344","15","344"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///js/highcharts.src.js:1705:29:1705:31""]] to [[""copy""|""relative:///js/highcharts.src.js:547:29:547:32""]] without guarding against prototype pollution.","/js/highcharts.src.js","547","29","547","32"
