"Replacement of a substring with itself","Replacing a substring with itself has no effect and may indicate a mistake.","warning","This replaces ''' with itself.","/utils.js","5345","81","5345","84"
"Replacement of a substring with itself","Replacing a substring with itself has no effect and may indicate a mistake.","warning","This replaces ''' with itself.","/utils.js","5371","78","5371","81"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","The property chain [[""here""|""relative:///utils.js:1339:17:1339:22""]] is recursively assigned to [[""model""|""relative:///utils.js:1341:2:1341:6""]] without guarding against prototype pollution.","/utils.js","1341","2","1341","6"
"Disabling certificate validation","Disabling cryptographic certificate validation can cause security vulnerabilities.","error","Disabling certificate validation is strongly discouraged.","/index.js","8500","3","8500","42"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/index.js","1192","9","1192","19"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/index.js","1339","9","1339","19"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/index.js","2027","9","2027","19"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/index.js","2342","8","2342","18"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/internal.js","470","32","470","45"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /\'/.","/utils.js","5345","68","5345","79"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /\'/.","/utils.js","5371","65","5371","76"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^http\:' is anchored at the beginning, but the other parts of this regular expression are not","/index.js","1035","38","1035","56"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^http:' is anchored at the beginning, but the other parts of this regular expression are not","/index.js","3854","17","3854","33"
"File data in outbound network request","Directly sending file data in an outbound network request can indicate unauthorized information disclosure.","warning","[[""File data""|""relative:///bin/tpm:881:31:881:55""]] flows directly to outbound network request
[[""File data""|""relative:///bin/tpm:961:38:961:62""]] flows directly to outbound network request
[[""File data""|""relative:///bin/tpm:1005:38:1005:62""]] flows directly to outbound network request","/bin/tpm","524","27","524","33"
