"Use of password hash with insufficient computational effort","Creating a hash of a password with low computational effort makes the hash vulnerable to password cracking attacks.","warning","Password from [[""an access to password""|""relative:///index.js:209:54:209:66""]] is hashed insecurely.","/index.js","209","54","209","66"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///index.js:151:5:166:6""]], but is not rate-limited.","/index.js","133","24","133","44"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///index.js:172:5:178:6""]], but is not rate-limited.","/index.js","171","36","171","56"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///index.js:284:5:305:6""]], but is not rate-limited.","/index.js","280","19","280","39"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///index.js:314:5:344:6""]], but is not rate-limited.","/index.js","311","16","311","36"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:140:54:140:71""]].","/index.js","141","16","141","18"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:140:54:140:71""]].","/index.js","144","26","144","29"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:150:60:150:77""]].","/index.js","151","17","151","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:150:60:150:77""]].","/index.js","154","26","154","36"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:150:60:150:77""]].","/index.js","157","21","157","31"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:150:60:150:77""]].","/index.js","161","28","161","38"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:172:54:172:71""]].
This path depends on [[""a user-provided value""|""relative:///index.js:172:81:172:99""]].","/index.js","172","17","172","99"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:284:28:284:40""]].","/index.js","284","17","284","40"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:294:41:294:53""]].","/index.js","294","30","294","53"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:314:53:314:59""]].","/index.js","314","17","314","69"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:325:62:325:68""]].","/index.js","325","30","325","78"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///index.js:329:57:329:63""]].","/index.js","329","25","329","73"
"Uncontrolled data used in network request","Sending network requests with user-controlled data allows for request forgery attacks.","error","The [[""URL""|""relative:///index.js:289:21:289:23""]] of this request depends on [[""a user-provided value""|""relative:///index.js:281:26:281:39""]].","/index.js","288","9","300","10"
"Uncontrolled data used in network request","Sending network requests with user-controlled data allows for request forgery attacks.","error","The [[""URL""|""relative:///index.js:318:16:318:53""]] of this request depends on [[""a user-provided value""|""relative:///index.js:318:47:318:53""]].","/index.js","317","9","337","10"
"Network data written to file","Writing network data directly to the file system allows arbitrary file upload and might indicate a backdoor.","warning","[[""Untrusted data""|""relative:///index.js:292:28:292:28""]] flows to file system","/index.js","294","56","294","56"
"Network data written to file","Writing network data directly to the file system allows arbitrary file upload and might indicate a backdoor.","warning","[[""Untrusted data""|""relative:///index.js:320:28:320:28""]] flows to file system","/index.js","325","81","325","106"
