"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:401:58:401:67""]].","/browser/query-builder/QueryBuilder.js","400","39","400","40"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\)' is equivalent to just ')', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:401:58:401:67""]].","/browser/query-builder/QueryBuilder.js","400","105","400","106"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:403:58:403:68""]].","/browser/query-builder/QueryBuilder.js","402","40","402","41"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\)' is equivalent to just ')', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:403:58:403:68""]].","/browser/query-builder/QueryBuilder.js","402","106","402","107"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:408:62:408:71""]].","/browser/query-builder/QueryBuilder.js","407","43","407","44"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\)' is equivalent to just ')', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:408:62:408:71""]].","/browser/query-builder/QueryBuilder.js","407","162","407","163"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:412:62:412:71""]].","/browser/query-builder/QueryBuilder.js","411","43","411","44"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\)' is equivalent to just ')', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///browser/query-builder/QueryBuilder.js:412:62:412:71""]].","/browser/query-builder/QueryBuilder.js","411","111","411","112"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///query-builder/QueryBuilder.js:403:58:403:67""]].","/query-builder/QueryBuilder.js","402","39","402","40"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\)' is equivalent to just ')', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///query-builder/QueryBuilder.js:403:58:403:67""]].","/query-builder/QueryBuilder.js","402","105","402","106"
