"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///lib/utils.js:130:47:130:49""]] use depends on [[""a user-provided value""|""relative:///lib/utils.js:83:24:83:48""]].","/lib/utils.js","130","20","130","35"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/browser.js","31","18","31","62"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","31","22","31","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","44","22","44","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","57","22","57","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","70","22","70","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","83","22","83","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","96","22","96","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","150","22","150","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","185","22","185","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].
The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/client.js","252","22","252","66"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].
The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/client.js","287","22","287","66"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].
The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/client.js","309","22","309","66"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].
The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/client.js","346","22","346","66"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].
The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/client.js","394","22","394","66"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].
The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:117:59:117:73""]].","/test/client.js","429","22","429","66"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","453","22","453","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","468","22","468","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","481","22","481","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","494","22","494","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","507","22","507","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","520","22","520","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","533","22","533","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""2983d45yun89q"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/client.js","552","22","552","36"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/index.js","30","18","30","62"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/readme.js","30","18","30","62"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn"" is used as [[""key""|""relative:///lib/crypto.js:51:59:51:73""]].","/test/server.js","30","18","30","62"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""Hawk id=""1"", ts=""1353788437"", nonce=""k3j4h2"", mac=""zy79QQ5/EYFmQqutVnYb73gAc/U="", ext=""hello"""" is used as [[""authorization header""|""relative:///test/server.js:47:32:47:126""]].","/test/server.js","47","32","47","126"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""Hawk id=""dh37fgj492je"", ts=""1353832234"", nonce=""j4h3g2"", mac=""m8r1rHbXN6NgO+KIIhjO7sFRyd78RNGVUwehe8Cp2dU="", ext=""some-app-data"""" is used as [[""authorization header""|""relative:///test/server.js:65:32:65:161""]].","/test/server.js","65","32","65","161"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""Hawk id=""1"", ts=""1353788437"", nonce=""k3j4h2"", mac=""zy79QQ5/EYFmQqutVnYb73gAc/U="", ext=""hello"""" is used as [[""authorization header""|""relative:///lib/utils.js:83:24:83:48""]].
The hard-coded value ""Hawk id=""1"", ts=""1353788437"", nonce=""k3j4h2"", mac=""zy79QQ5/EYFmQqutVnYb73gAc/U="", ext=""hello"""" is used as [[""authorization header""|""relative:///test/server.js:83:36:83:130""]].","/test/server.js","83","36","83","130"
