"Replacement of a substring with itself","Replacing a substring with itself has no effect and may indicate a mistake.","warning","This replaces 'Jede Stunde' with itself.","/www/lib/js/cron/jquery.cron.js","231","29","231","41"
"Replacement of a substring with itself","Replacing a substring with itself has no effect and may indicate a mistake.","warning","This replaces 'Jede Stunde' with itself.","/www/lib/js/vendor.js","1","905395","1","905407"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/socket.js","353","19","353","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/socket.js","355","19","355","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/socket.js","356","19","356","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/socket.js","357","19","357","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/socket.js","358","19","358","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/js/app.js","1","131918","1","131926"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/js/app.js","1","340120","1","340133"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/js/app.js","1","345390","1","345403"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/js/treeTable.js","323","59","323","78"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/js/treeTable.js","811","64","811","83"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/lib/js/materialize.js","1","2885","1","2893"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/lib/js/vendor.js","1","211311","1","211319"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/lib/js/vendor.js","1","293406","1","293414"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///www/lib/js/vendor.js:1:46063:1:46155""]] may match part of an attribute value.","/www/lib/js/vendor.js","1","47909","1","47933"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///www/js/adapter-settings.js:11:16:11:30""]].","/www/js/adapter-settings.js","340","45","340","68"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///www/js/adapter-settings.js:11:16:11:30""]].","/www/js/adapter-settings.js","341","43","341","86"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:33413:1:33445""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","33673","1","33673"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:33449:1:33481""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","33715","1","33715"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:73058:1:73101""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","62533","1","62533"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:216907:1:216921""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","216907","1","216921"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:229412:1:229456""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///www/js/app.js:1:229460:1:229502""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","229540","1","229564"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:300347:1:300359""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","284238","1","284238"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/app.js:1:337628:1:337652""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/app.js","1","337747","1","337747"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/js/translate.js:41:20:41:44""]] is reinterpreted as HTML without escaping meta-characters.","/www/js/translate.js","49","26","49","34"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/cron/jquery.cron.js:112:29:112:59""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///www/lib/js/cron/jquery.cron.js:435:20:435:32""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/cron/jquery.cron.js","427","50","427","146"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/translate.js:37:20:37:44""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/translate.js","45","26","45","34"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/translate.js:63:20:63:44""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/translate.js","77","30","77","38"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/vendor.js:1:703943:1:703967""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/vendor.js","1","704062","1","704062"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/vendor.js:1:704286:1:704310""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/vendor.js","1","704533","1","704533"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/vendor.js:1:910454:1:910481""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///www/lib/js/vendor.js:1:910733:1:910745""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/vendor.js","1","907571","1","907637"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""authorization""|""relative:///lib/web.js:299:21:303:22""]], but is not rate-limited.","/lib/web.js","282","43","282","63"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""authorization""|""relative:///lib/web.js:312:46:312:67""]], but is not rate-limited.","/lib/web.js","311","53","311","67"
