"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of 'a'.","/lib/template/helpers/action.js","79","16","79","21"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""src""|""relative:///gen/base/public/js/core/core.js:1520:19:1520:21""]] to [[""targ""|""relative:///gen/base/public/js/core/core.js:1538:11:1538:14""]] without guarding against prototype pollution.","/gen/base/public/js/core/core.js","1538","11","1538","14"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""additional""|""relative:///gen/base/public/js/core/core.js:9124:18:9124:27""]] to [[""target""|""relative:///gen/base/public/js/core/core.js:9127:11:9127:16""]] without guarding against prototype pollution.","/gen/base/public/js/core/core.js","9127","11","9127","16"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/response/format.js","109","9","109","29"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '$'.","/lib/template/partial.js","143","43","143","57"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.scrollspy' plugin""|""relative:///gen/base/public/js/bootstrap.js:1451:20:1459:3""]].","/gen/base/public/js/bootstrap.js","1426","11","1426","23"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.scrollspy' plugin""|""relative:///gen/base/public/js/bootstrap.js:1451:20:1459:3""]].","/gen/base/public/js/bootstrap.js","1434","20","1434","27"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:95:20:95:44""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","103","17","103","24"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:409:21:409:45""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","409","21","409","114"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:562:18:562:42""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","565","20","565","25"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:562:18:562:42""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","566","13","566","18"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:562:18:562:42""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","567","7","567","12"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:678:20:678:44""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","686","17","686","24"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:938:21:938:45""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","938","21","938","93"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:1158:15:1158:44""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","1107","72","1107","76"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///gen/base/public/js/bootstrap.js:1517:22:1517:46""]] is reinterpreted as HTML without escaping meta-characters.","/gen/base/public/js/bootstrap.js","1539","19","1539","26"
"Use of a broken or weak cryptographic algorithm","Using broken or weak cryptographic algorithms can compromise security.","warning","Sensitive data from [[""an access to secret""|""relative:///lib/controller/base_controller.js:245:16:245:34""]] is used in a broken or weak cryptographic algorithm.","/lib/controller/base_controller.js","245","16","245","34"
"Incorrect suffix check","Using indexOf to implement endsWith functionality is error-prone if the -1 case is not explicitly handled.","error","This suffix check is missing a length comparison to correctly handle indexOf returning -1.","/gen/base/public/js/core/core.js","1839","11","1839","33"
