"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///main.js:826:28:826:35""]].
Untrusted URL redirection due to [[""user-provided value""|""relative:///main.js:827:32:827:39""]].","/main.js","867","45","867","52"
"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///main.js:1037:33:1037:39""]].","/main.js","1104","41","1104","85"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","The hard-coded value ""Zgfr56gFe87jJOM"" is used as [[""key""|""relative:///main.js:725:28:725:33""]].","/main.js","28","20","28","36"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/admin/index.html","275","32","275","41"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '*'.","/admin/index_m.html","406","32","406","41"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/main.js","254","50","254","87"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/www/lib/js/materialize.js","125","10","125","21"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.colorpicker' plugin""|""relative:///www/lib/js/materialize.js:8776:22:8796:3""]].","/www/lib/js/materialize.js","8348","51","8348","64"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.colorpicker' plugin""|""relative:///www/lib/js/materialize.js:8776:22:8796:3""]].","/www/lib/js/materialize.js","8393","26","8393","68"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///admin/index.html:441:43:441:90""]] is reinterpreted as HTML without escaping meta-characters.","/admin/index.html","442","36","442","46"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///admin/index_m.html:580:43:580:90""]] is reinterpreted as HTML without escaping meta-characters.","/admin/index_m.html","581","36","581","46"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/translate.js:37:20:37:44""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/translate.js","45","26","45","34"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///www/lib/js/translate.js:63:20:63:44""]] is reinterpreted as HTML without escaping meta-characters.","/www/lib/js/translate.js","77","30","77","38"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""authorization""|""relative:///main.js:849:17:869:18""]], but is not rate-limited.","/main.js","823","39","823","59"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///main.js:882:37:882:89""]], but is not rate-limited.
This route handler performs [[""authorization""|""relative:///main.js:885:21:885:41""]], but is not rate-limited.
This route handler performs [[""authorization""|""relative:///main.js:893:21:893:127""]], but is not rate-limited.","/main.js","878","28","878","48"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""authorization""|""relative:///main.js:907:24:908:37""]], but is not rate-limited.
This route handler performs [[""authorization""|""relative:///main.js:910:25:911:38""]], but is not rate-limited.","/main.js","902","32","902","52"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""authorization""|""relative:///main.js:1115:46:1115:67""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///main.js:1140:37:1140:79""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///main.js:1141:52:1141:96""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///main.js:1143:52:1143:92""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///main.js:1147:52:1147:106""]], but is not rate-limited.","/main.js","1035","29","1035","43"
"Incomplete URL substring sanitization","Security checks on the substrings of an unparsed URL are often vulnerable to bypassing.","warning","'[[""iobroker.net""|""relative:///www/index.html:112:48:112:61""]]' can be anywhere in the URL, and arbitrary hosts may come before or after it.","/www/index.html","112","17","112","69"
"User-controlled bypass of security check","Conditions that the user controls are not suited for making security-related decisions.","error","This condition guards a sensitive [[""action""|""relative:///main.js:1115:46:1115:67""]], but [[""a user-provided value""|""relative:///main.js:1037:33:1037:39""]] controls it.","/main.js","1114","21","1114","34"
"User-controlled bypass of security check","Conditions that the user controls are not suited for making security-related decisions.","error","This condition guards a sensitive [[""action""|""relative:///main.js:1115:46:1115:67""]], but [[""a user-provided value""|""relative:///main.js:1037:33:1037:39""]] controls it.","/main.js","1114","39","1114","58"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","When this is used as a regular expression on a URL, it may match anywhere, and arbitrary hosts may come before or after it.","/www/index.html","127","69","127","83"
