"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""a""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:1:11896:1:11896""]] to [[""h""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:1:12057:1:12057""]] without guarding against prototype pollution.","/report/complexity/assets/scripts/bundles/core-bundle.js","1","12057","1","12057"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:2:32107:2:32179""]] may match part of an attribute value.","/report/complexity/assets/scripts/bundles/core-bundle.js","3","2639","3","2663"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:2:32107:2:32179""]] may match part of an attribute value.","/report/complexity/assets/scripts/bundles/core-bundle.js","3","5652","3","5676"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may double-escape '&' characters from [[""here""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:6:28883:6:28924""]].","/report/complexity/assets/scripts/bundles/core-bundle.js","6","28883","6","28946"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:3:13362:3:13368""]].","/report/complexity/assets/scripts/bundles/core-bundle.js","3","14051","3","14066"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///report/complexity/assets/scripts/bundles/core-bundle.js:8:12860:8:12888""]] is reinterpreted as HTML without escaping meta-characters.","/report/complexity/assets/scripts/bundles/core-bundle.js","8","11631","8","11631"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///report/complexity/assets/scripts/vendor/bootstrap-tooltip.js:315:13:315:42""]] is reinterpreted as HTML without escaping meta-characters.","/report/complexity/assets/scripts/vendor/bootstrap-tooltip.js","254","70","254","74"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","[[""String concatenation""|""relative:///index.js:400:13:400:66""]] based on library input is later used in [[""shell command""|""relative:///index.js:400:5:400:76""]].","/index.js","400","13","400","66"
"Incorrect suffix check","Using indexOf to implement endsWith functionality is error-prone if the -1 case is not explicitly handled.","error","This suffix check is missing a length comparison to correctly handle lastIndexOf returning -1.","/report/complexity/assets/scripts/bundles/codemirror.js","3","26369","3","26388"
"Incorrect suffix check","Using indexOf to implement endsWith functionality is error-prone if the -1 case is not explicitly handled.","error","This suffix check is missing a length comparison to correctly handle lastIndexOf returning -1.","/report/complexity/assets/scripts/bundles/codemirror.js","3","26551","3","26570"
"Incorrect suffix check","Using indexOf to implement endsWith functionality is error-prone if the -1 case is not explicitly handled.","error","This suffix check is missing a length comparison to correctly handle lastIndexOf returning -1.","/report/complexity/assets/scripts/vendor/codemirror/util/searchcursor.js","56","38","56","74"
"Incorrect suffix check","Using indexOf to implement endsWith functionality is error-prone if the -1 case is not explicitly handled.","error","This suffix check is missing a length comparison to correctly handle lastIndexOf returning -1.","/report/complexity/assets/scripts/vendor/codemirror/util/searchcursor.js","67","27","67","63"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\.' is equivalent to just '.', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///report/complexity/assets/scripts/vendor/codemirror/util/foldcode.js:7:34:7:78""]].","/report/complexity/assets/scripts/vendor/codemirror/util/foldcode.js","6","39","6","40"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\-' is equivalent to just '-', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///report/complexity/assets/scripts/vendor/codemirror/util/foldcode.js:7:34:7:78""]].","/report/complexity/assets/scripts/vendor/codemirror/util/foldcode.js","6","35","6","36"
"Network data written to file","Writing network data directly to the file system allows arbitrary file upload and might indicate a backdoor.","warning","[[""Untrusted data""|""relative:///install.js:61:48:61:51""]] flows to file system","/install.js","62","31","62","34"
