"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '**'.","/public/vendor/vendor.js","32","6958","32","6974"
"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///red/api/editor/ui.js:36:21:36:35""]].","/red/api/editor/ui.js","40","30","40","37"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","The property chain [[""here""|""relative:///public/vendor/vendor.js:39:19549:39:19552""]] is recursively assigned to [[""f""|""relative:///public/vendor/vendor.js:39:19522:39:19522""]] without guarding against prototype pollution.","/public/vendor/vendor.js","39","19522","39","19522"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""fallback""|""relative:///red/runtime/i18n.js:44:19:44:26""]] to [[""catalog""|""relative:///red/runtime/i18n.js:47:17:47:23""]] without guarding against prototype pollution.","/red/runtime/i18n.js","47","17","47","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /""/.","/public/red/red.js","4572","50","4572","64"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/public/vendor/ace/mode-jsonata.js","1","378","1","396"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/public/vendor/vendor.js","16","104901","16","104909"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/public/vendor/vendor.js","17","46444","17","46452"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///public/vendor/vendor.js:4:16007:4:16079""]] may match part of an attribute value.","/public/vendor/vendor.js","4","19319","4","19343"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///public/vendor/vendor.js:4:16007:4:16079""]] may match part of an attribute value.","/public/vendor/vendor.js","4","22009","4","22033"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.scrollspy' plugin""|""relative:///public/vendor/vendor.js:11:20825:11:20992""]].","/public/vendor/vendor.js","11","20516","11","20528"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.scrollspy' plugin""|""relative:///public/vendor/vendor.js:11:20825:11:20992""]].","/public/vendor/vendor.js","11","20647","11","20647"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///public/red/red.js:17719:29:17719:41""]] is reinterpreted as HTML without escaping meta-characters.","/public/red/red.js","17723","59","17723","81"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///public/vendor/vendor.js:11:558:11:578""]] is reinterpreted as HTML without escaping meta-characters.","/public/vendor/vendor.js","11","644","11","644"
