"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /%3A/i.","/client/index.bundle.js","1","49412","1","49444"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""#"".","/client/index.bundle.js","1","50076","1","50084"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\\"".","/client/index.bundle.js","1","127921","1","127929"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\\"".","/client/live.bundle.js","39","150402","39","150410"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\\"".","/client/sockjs.bundle.js","1","18531","1","18539"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///client/live.bundle.js:39:41876:39:41968""]] may match part of an attribute value.","/client/live.bundle.js","39","43764","39","43788"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///lib/Server.js:150:5:152:15""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///lib/Server.js:150:5:152:5""]], but is not rate-limited.","/lib/Server.js","147","53","147","67"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///lib/Server.js:158:5:160:15""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///lib/Server.js:158:5:160:5""]], but is not rate-limited.","/lib/Server.js","155","55","155","69"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///lib/Server.js:166:5:168:15""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///lib/Server.js:166:5:168:5""]], but is not rate-limited.","/lib/Server.js","163","37","163","51"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///lib/Server.js:174:5:176:15""]], but is not rate-limited.
This route handler performs [[""a file system access""|""relative:///lib/Server.js:174:5:176:5""]], but is not rate-limited.","/lib/Server.js","171","36","171","50"
