"Server-side URL redirect","Server-side URL redirection based on unvalidated user input may cause redirection to malicious web sites.","warning","Untrusted URL redirection due to [[""user-provided value""|""relative:///lib/tinyhttp.js:151:21:151:27""]].","/lib/tinyhttp.js","102","33","102","40"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/open.js","6","10","6","18"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script src""|""relative:///lib/snippet.js:5:19:5:29""]].","/lib/snippet.js","27","16","27","44"
"Reflected cross-site scripting","Writing user input directly to an HTTP response allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///lib/tinyhttp.js:151:21:151:27""]].","/lib/tinyhttp.js","65","13","65","27"
"Stored cross-site scripting","Using uncontrolled stored values in HTML allows for a stored cross-site scripting vulnerability.","error","Stored cross-site scripting vulnerability due to [[""stored value""|""relative:///lib/tinyhttp.js:73:35:73:39""]].","/lib/tinyhttp.js","65","13","65","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///lib/tinyhttp.js:151:21:151:27""]].","/lib/tinyhttp.js","43","34","43","37"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///lib/tinyhttp.js:151:21:151:27""]].","/lib/tinyhttp.js","73","14","73","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///lib/tinyhttp.js:151:21:151:27""]].","/lib/tinyhttp.js","96","13","96","22"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///lib/tinyhttp.js:151:21:151:27""]].","/lib/tinyhttp.js","111","11","111","14"
"Indirect uncontrolled command line","Forwarding command-line arguments to a child process executed within a shell may indirectly introduce command-line injection vulnerabilities.","warning","This command depends on an unsanitized [[""command-line argument""|""relative:///lib/sencisho.js:16:12:16:23""]].","/lib/open.js","18","15","18","50"
