"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///server/server.js:603:12:603:13""]] use depends on [[""a user-provided value""|""relative:///server/server.js:464:32:464:38""]].","/server/server.js","603","38","603","49"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///server/server.js:615:12:615:13""]] use depends on [[""a user-provided value""|""relative:///server/server.js:464:32:464:38""]].","/server/server.js","615","41","615","52"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///client/client.js:804:67:804:77""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///client/client.js:804:101:804:111""]] is reinterpreted as HTML without escaping meta-characters.","/client/client.js","804","15","804","118"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///client/client.js:1916:19:1916:31""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///client/client.js:1937:24:1937:36""]] is reinterpreted as HTML without escaping meta-characters.","/client/client.js","2511","11","2511","43"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///server/server.js:464:32:464:38""]].","/server/server.js","972","11","972","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///server/server.js:227:31:227:33""]].","/server/utils.js","116","11","116","18"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///server/server.js:227:31:227:33""]].","/server/utils.js","138","19","138","58"
"Regular expression injection","User input should not be used in regular expressions without first being escaped, otherwise a malicious user may be able to inject an expression that could require exponential time on certain inputs.","error","This regular expression is constructed from a [[""user-provided value""|""relative:///server/server.js:227:31:227:33""]].","/server/server.js","312","24","312","47"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///server/server.js:469:37:469:54""]] is used as a property name to write to.
A [[""user-provided value""|""relative:///server/server.js:489:28:489:45""]] is used as a property name to write to.
A [[""user-provided value""|""relative:///server/server.js:746:45:746:62""]] is used as a property name to write to.
A [[""user-provided value""|""relative:///server/server.js:1006:30:1006:47""]] is used as a property name to write to.","/server/cookies.js","12","15","12","22"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///server/server.js:227:31:227:33""]] is used as a property name to write to.","/server/db.js","87","18","87","21"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///server/server.js:227:31:227:33""]] is used as a property name to write to.","/server/db.js","97","27","97","30"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///server/server.js:227:31:227:33""]] is used as a property name to write to.","/server/server.js","264","30","264","32"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///server/server.js:227:31:227:33""]] is used as a property name to write to.","/server/server.js","272","28","272","30"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///server/server.js:227:31:227:33""]] is used as a property name to write to.","/server/server.js","886","42","886","44"
"Network data written to file","Writing network data directly to the file system allows arbitrary file upload and might indicate a backdoor.","warning","[[""Untrusted data""|""relative:///server/demo.js:89:64:89:67""]] flows to file system","/server/demo.js","91","35","91","38"
