"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///httpwsd.js:527:49:527:50""]] use depends on [[""a user-provided value""|""relative:///httpwsd.js:76:25:76:31""]].","/httpwsd.js","527","28","527","39"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '{'.","/client/client.js","539","12","539","27"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '}'.","/client/client.js","540","12","540","22"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '{'.","/client/client.js","580","8","580","18"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '}'.","/client/client.js","581","8","581","18"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '{'.","/client/client.js","667","12","667","27"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '}'.","/client/client.js","668","12","668","22"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '{'.","/client/client.js","699","12","699","27"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '}'.","/client/client.js","700","12","700","22"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/client/gui_utils.js","352","14","352","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/plugins/exportpnml.js","83","18","83","44"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may double-escape '&' characters from [[""here""|""relative:///client/3rd_party_libs/raphael/raphael.js:3541:58:3541:104""]].","/client/3rd_party_libs/raphael/raphael.js","3541","58","3541","127"
