"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/build/node/CyberChef.js","21","15475","21","15486"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\\"".","/build/node/CyberChef.js","156","25403","174","25463"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '""'.","/build/node/CyberChef.js","156","25406","174","25440"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/build/node/CyberChef.js","156","25409","174","25417"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/build/node/CyberChef.js","183","14103","187","14111"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/src/core/Utils.mjs","836","20","837","24"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/src/core/lib/Base85.mjs","35","16","35","31"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\"""".","/src/core/lib/Base85.mjs","36","16","36","31"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\\"".","/src/core/lib/Base85.mjs","37","16","37","31"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/src/core/operations/PHPDeserialize.mjs","155","39","155","51"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<(script|style)[^>]*>.*<\/(script|style)>""|""relative:///build/node/CyberChef.js:21:14024:21:14064""]].","/build/node/CyberChef.js","21","14013","21","14072"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<(script|style)[^>]*>.*<\/(script|style)>""|""relative:///src/core/Utils.mjs:663:40:663:80""]].","/src/core/Utils.mjs","663","23","663","89"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///src/web/RecipeWaiter.mjs:366:24:366:37""]] is reinterpreted as HTML without escaping meta-characters.","/src/web/RecipeWaiter.mjs","368","24","368","38"
"Incomplete URL substring sanitization","Security checks on the substrings of an unparsed URL are often vulnerable to bypassing.","warning","'[[""wikipedia.org""|""relative:///src/web/HTMLOperation.mjs:134:26:134:40""]]' can be anywhere in the URL, and arbitrary hosts may come before or after it.","/src/web/HTMLOperation.mjs","134","9","134","45"
"Incomplete URL substring sanitization","Security checks on the substrings of an unparsed URL are often vulnerable to bypassing.","warning","'[[""forensicswiki.org""|""relative:///src/web/HTMLOperation.mjs:134:67:134:85""]]' can be anywhere in the URL, and arbitrary hosts may come before or after it.","/src/web/HTMLOperation.mjs","134","50","134","90"
"Incomplete URL substring sanitization","Security checks on the substrings of an unparsed URL are often vulnerable to bypassing.","warning","'[[""forensicswiki.org""|""relative:///src/web/HTMLOperation.mjs:139:39:139:57""]]' can be anywhere in the URL, and arbitrary hosts may come before or after it.","/src/web/HTMLOperation.mjs","139","22","139","62"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^audio' is anchored at the beginning, but the other parts of this regular expression are not","/build/node/CyberChef.js","193","17430","201","17443"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^audio' is anchored at the beginning, but the other parts of this regular expression are not","/src/core/operations/PlayMedia.mjs","87","25","87","38"
